ANO,MES,COD_UF,COD_MESO,COD_MICRO,COD_MUNICIPIO,COD_PRODUTO,SAFRA,IRRIGADO,COD_FONTE,COD_FASE,COD_OCORRENCIA,EM_FORMACAO,PLANTADA,COLHIDA,PERC_COLHIDO_MES,PRODUCAO,RENDIMENTO,PRECO,OBSERVACAO,DT_ATUALIZACAO,SGL_SIGLA,COLHIDO_ACUMULADO,PRECO_MEDIO_ANUAL,
2015,12,32,3,8,2702,0119.2130,0,N,9,6,9,0,5,5,15,75,15000,150.00,"Junho: recuperação do rendimento. Ao longo do ano e da estiagem no verão, porém, houve perda quase absoluta nas lavouras não irrigadas.",08/12/2015,RAFAELV,100,150,
2015,12,32,3,8,2702,0119.2130,0,S,9,6,9,0,100,100,15,3500,35000,150.00,"Junho: recuperação do rendimento. Ao longo do ano e da estiagem no verão, porém, houve perdas significativas mesmo nessas lavouras irrigadas.",08/12/2015,RAFAELV,100,150,
2015,12,32,3,8,2702,0119.4040,0,N,9,6,9,0,2,2,15,40,20000,85.00,Outubro: confirmo o preço informado.,08/12/2015,RAFAELV,100,348.15,
2015,12,32,3,8,2702,0121.2010,0,S,9,6,9,0,5,5,15,70,14000,900.00,,08/12/2015,RAFAELV,100,565,
2015,12,32,3,8,2702,0121.2020,0,S,9,6,9,0,2,2,15,54,27000,850.00,,08/12/2015,RAFAELV,100,652.5,
2015,12,32,3,8,2702,0121.2040,0,S,9,6,9,0,2,2,15,32,16000,1200.00,,08/12/2015,RAFAELV,100,950,
2015,12,32,3,8,2702,0121.2070,0,S,9,6,9,0,12,12,0,480,40000,700.00,Junho: recuperação no rendimento.,08/12/2015,RAFAELV,100,667.5,
2015,12,32,3,8,2702,0121.2090,0,S,9,6,9,0,3,3,15,69,23000,1750.00,"Outubro: preço de mercado do produto na CEASA alcançou uma média anual de R$ 2,16.",08/12/2015,RAFAELV,100,1267.5,
2015,12,32,3,8,2702,0121.2100,0,S,9,6,9,0,20,20,10,1200,60000,1400.00,Junho: recuperação do rendimento.,08/12/2015,RAFAELV,100,1620,
2015,12,32,3,8,2702,0121.3110,0,S,9,6,9,0,20,20,10,200,10000,1400.00,Outubro: cultura tem duas colheitas principais na região - maio-junho e outubro-novembro. Dezembro: reavaliação da colheita devido à seca (rendimento normal = 20.000).,08/12/2015,RAFAELV,100,990,
2015,12,32,3,8,2702,0121.5270,0,S,9,6,9,0,2,2,15,26,13000,9300.00,,08/12/2015,RAFAELV,100,10245,
2015,12,32,3,8,2702,0133.1040,0,S,9,6,9,4,21,21,15,315,15000,2000.00,"Outubro: nível de preço em setembro-outubro bem acima da média anual do produto na CEASA (R$ 1,58).",08/12/2015,RAFAELV,100,1295,
2015,12,32,3,8,2702,0133.2080,0,N,9,6,9,0,5,5,15,70,14000,1600.00,"Dezembro: preço da banana-da-terra, variedade predominante da região, puxa o índice para cima.",08/12/2015,RAFAELV,100,1130,
2015,12,32,3,8,2702,0133.2080,0,S,9,6,9,100,700,700,30,28000,40000,1600.00,"Junho: recuperação do rendimento. Variedades predominantes da região (Terra, 70%) apresentam rendimento e preço mais elevado do que as demais.",08/12/2015,RAFAELV,100,1190,
2015,12,32,3,8,2702,0133.2220,0,S,9,6,9,3,9,9,40,144,16000,1600.00,"Agosto: safra maior, no verão, tende a baixar os preços, mas a média anual do preço de mercado na CEASA alcançou R$ 1,90.",08/12/2015,RAFAELV,100,1490,
2015,12,32,3,8,2702,0133.2330,0,S,9,6,9,30,170,170,15,8500,50000,1000.00,,08/12/2015,RAFAELV,100,945,
2015,12,32,3,8,2702,0133.2340,0,N,9,6,2,20,50,50,50,120,2400,1600.00,"Outubro: preço de mercado na CEASA alcançou uma média anual de R$ 2,23; média do preço pago ao produtor em torno de R$ 1,80. Dezembro: a seca comprometeu intensamente a safra no município (rendimento normal = 10.000).",08/12/2015,RAFAELV,100,1200,
2015,12,32,3,8,2702,0133.3030,0,S,9,6,9,0,5,5,15,50,10000,600.00,,08/12/2015,RAFAELV,100,515,
2015,12,32,3,8,2702,0134.0021,0,N,9,6,9,200,1500,1500,0,1800,1200,5400.00,,08/12/2015,RAFAELV,100,5115,
2015,12,32,3,8,2702,0134.0022,0,N,9,6,9,0,250,250,0,225,900,4850.00,,08/12/2015,RAFAELV,100,4805,
2015,12,32,3,8,2702,0134.0022,0,S,9,6,9,600,8000,8000,0,12000,1500,4850.00,,08/12/2015,RAFAELV,100,4820,
2015,12,32,3,8,2702,0135.0010,0,N,9,6,9,0,2,2,30,1,500,9000.00,"Agosto: o preço da saca no mercado capixaba chega hoje aos R$ 470,00, o que indica inclusive para uma eventual subestimação do preço informado. Outubro: reavaliação técnica do rendimento (aumento).",08/12/2015,RAFAELV,100,7150,
2015,12,32,3,8,2702,0135.0010,0,S,9,6,9,5,13,13,50,16,1231,9000.00,"Junho: rendimento recuperado. Conforme os informantes sugerem, é possível que a produtividade média da cultura irrigada na região de Itarana e Itaguaçu ultrapasse essa marca e seja revisada ao longo do ano. Outubro: reavaliação técnica do rendimento (aumento).",08/12/2015,RAFAELV,100,7250,
2015,12,32,3,8,2702,9119.4040,0,N,9,6,9,0,15,15,15,300,20000,600.00,,08/12/2015,RAFAELV,100,547.5,
2015,12,32,3,8,2900,0111.0020,1,S,9,6,9,0,10,10,0,25,2500,4850.00,Agosto: fase anterior estava incorreta. Colheita é feita sempre no início do ano (verão).,08/12/2015,RAFAELV,100,4850,
2015,12,32,3,8,2900,0111.0070,1,N,9,6,9,0,5,5,0,2,400,600.00,"Fase anterior era colheita em andamento. Perdas na ordem de 80% da lavoura (rendimento normal, antes da estiagem = 2.400)",08/12/2015,RAFAELV,100,600,
2015,12,32,3,8,2900,0111.0070,1,S,9,6,9,0,25,25,0,70,2800,600.00,Junho: Perdas de 30% na lavoura (rendimento normal = 4.000).,08/12/2015,RAFAELV,100,600,
2015,12,32,3,8,2900,0111.0070,2,S,9,6,9,0,25,25,15,100,4000,700.00,Dezembro: preço pago ao produtor fornecido pelo INCAPER.,08/12/2015,RAFAELV,100,600,
2015,12,32,3,8,2900,0113.0010,0,N,9,6,9,0,40,40,35,1728,43200,35.00,Dezembro: preço deve ser revisado em breve.,08/12/2015,RAFAELV,100,43.5,
2015,12,32,3,8,2900,0113.0010,0,S,9,6,9,0,8,8,35,416,52000,35.00,Dezembro: preço deve ser revisado em breve.,08/12/2015,RAFAELV,100,43.5,
2015,12,32,3,8,2900,0119.1040,1,N,9,6,9,0,55,55,0,30,545,2400.00,,08/12/2015,RAFAELV,100,2400,
2015,12,32,3,8,2900,0119.1040,2,N,9,6,9,0,25,25,0,25,1000,2400.00,Junho: cultura havia sido retirada do questionário mas deve retornar.,08/12/2015,RAFAELV,100,1712.5,
2015,12,32,3,8,2900,0119.1040,2,S,9,6,9,0,25,25,0,30,1200,2400.00,Junho: cultura havia sido retirada do questionário mas deve retornar.,08/12/2015,RAFAELV,100,1712.5,
2015,12,32,3,8,2900,0119.2050,0,N,9,6,9,0,15,15,35,1200,80000,150.00,"Outubro: considerando a massa verde, rendimento médio da espécie pode até mesmo passar de 100 t. Aumento de 5 ha na área plantada deve-se a uma reavaliação do INCAPER.",08/12/2015,RAFAELV,100,153.5,
2015,12,32,3,8,2900,0119.2130,0,N,9,6,9,0,5,5,15,400,80000,150.00,Outubro: Rendimento com a matéria verde (pode chegar a 100t). Dezembro: preço estimado.,08/12/2015,RAFAELV,100,133.75,
2015,12,32,3,8,2900,0119.4010,0,S,9,6,9,0,3,3,0,33,11000,7700.00,"Dezemebro: alto preço do produto tem se mantido ao longo do ano. Preço de mercado na CEASA alcançou média anual de R$ 9,77.",08/12/2015,RAFAELV,100,5050,
2015,12,32,3,8,2900,0119.9010,0,S,9,6,9,0,2,2,15,28,14000,700.00,,08/12/2015,RAFAELV,100,715,
2015,12,32,3,8,2900,0121.1050,0,S,9,6,9,0,2,2,15,24,12000,1350.00,Junho: preço anterior estava superestimado.,08/12/2015,RAFAELV,100,1153,
2015,12,32,3,8,2900,0121.1260,0,S,9,6,9,0,23,23,15,840,36522,400.00,"Junho: Essa área está dobrada, quer dizer, ela considera o replantio da cultura durante o ano. Portanto, o rendimento informado é correto.",08/12/2015,RAFAELV,100,427.5,
2015,12,32,3,8,2900,0121.2010,0,S,9,6,9,0,5,5,15,65,13000,900.00,,08/12/2015,RAFAELV,100,625,
2015,12,32,3,8,2900,0121.2020,0,S,9,6,9,0,20,20,100,400,20000,850.00,"Dezembro: a inclusão da cultura foi tardia, mas houve produção ao longo de todo o ano.",08/12/2015,RAFAELV,100,850,
2015,12,32,3,8,2900,0121.2040,0,S,9,6,9,0,20,20,100,400,20000,1200.00,"Dezembro: a inclusão da cultura foi tardia, mas houve produção ao longo de todo o ano.",08/12/2015,RAFAELV,100,1200,
2015,12,32,3,8,2900,0121.2090,0,S,9,6,9,0,20,20,15,600,30000,1750.00,,08/12/2015,RAFAELV,100,1427.5,
2015,12,32,3,8,2900,0121.2100,0,S,9,6,9,0,100,100,15,8000,80000,1400.00,Junho: técnico do INCAPER confirmou o rendimento anteriormente informado.,08/12/2015,RAFAELV,100,1650,
2015,12,32,3,8,2900,0121.3060,0,S,9,6,9,0,5,5,15,77,15400,800.00,,08/12/2015,RAFAELV,100,752.5,
2015,12,32,3,8,2900,0121.3110,0,S,9,6,9,0,160,160,35,2400,15000,1400.00,"Outubro: em outubro de cada ano, apenas 30% costuma estar colhido de fato (70% da colheita anual é realizado em novembro e dezembro de cada ano; 100% até março do ano seguinte). Assim, período de safra deve ser corrigida em 2016.",08/12/2015,RAFAELV,100,1340,
2015,12,32,3,8,2900,0131.0010,0,N,9,6,9,1,6,6,0,90,15000,900.00,,08/12/2015,RAFAELV,100,670,
2015,12,32,3,8,2900,0133.1040,0,S,9,6,9,20,110,110,15,2475,22500,2000.00,"Outubro: durante 2012, eram informados 13 ha em formação e 67 ha em produção. Houve uma reavaliação técnica em março de 2013, indicando 20 ha em formação e 90 em produção. Em fevereiro de 2014, uma nova reavaliação indicou 20 ha em formação e 100 ha em produção. Esse dado perdura desde então, mas as áreas em formação possivelmente estão em produção. Havendo ainda novas áreas em formação, plantadas recentemente, o fato é que a área em produção é possivelmente maior. Dezembro: alta dos preços no fim do ano. Inclusão de 10 ha em produção.",08/12/2015,RAFAELV,100,1115,
2015,12,32,3,8,2900,0133.2010,0,N,9,6,9,1,5,5,15,75,15000,2100.00,"Outubro: média anual de preços de mercado do produto na CEASA supera os R$ 2,60.",08/12/2015,RAFAELV,100,1352.5,
2015,12,32,3,8,2900,0133.2080,0,N,9,6,9,0,2,2,15,20,10000,1100.00,Junho: recuperação do rendimento anterior à estiagem.,08/12/2015,RAFAELV,100,1020,
2015,12,32,3,8,2900,0133.2080,0,S,9,6,9,17,333,333,15,9990,30000,1500.00,Junho: recuperação do rendimento anterior à estiagem. Área em formação (83 ha) entrará toda em produção no mês de novembro. Outubro: foram plantados mais 17 ha.,08/12/2015,RAFAELV,100,1080,
2015,12,32,3,8,2900,0133.2220,0,S,9,6,9,10,5,5,15,150,30000,1600.00,"Outubro: preço médio de mercado na CEASA alcançou média anual de R$ 1,93.",08/12/2015,RAFAELV,100,1395,
2015,12,32,3,8,2900,0133.2330,0,S,9,6,9,0,17,17,15,1020,60000,1100.00,Outubro: reavaliação técnica da área plantada (diminuição).,08/12/2015,RAFAELV,100,960,
2015,12,32,3,8,2900,0133.2340,0,N,9,6,9,15,36,36,50,864,24000,1600.00,"Junho: rendimento deve ser reavaliado em dezembro. Agosto: preço muito provavelmente está subestimado; será revisado na colheita do verão. Outubro: preço médio anual de mercado na CEASA é superior a R$ 2,20.",08/12/2015,RAFAELV,100,1200,
2015,12,32,3,8,2900,0133.2360,0,S,9,6,9,0,6,6,15,240,40000,2200.00,Agosto: área foi revisada em menos 2 ha. Dezembro: área em formação (1 ha) entrou em produção.,08/12/2015,RAFAELV,100,1815,
2015,12,32,3,8,2900,0133.3030,0,N,9,6,9,1,6,6,20,90,15000,600.00,,08/12/2015,RAFAELV,100,557.5,
2015,12,32,3,8,2900,0134.0021,0,N,9,6,9,200,2000,2000,0,3360,1680,5400.00,"Outubro: as reavaliações técnicas realizadas em 2013 apontavam pelo menos 300 ha em formação no município. Em 2014, essa área saiu do questionário e não houve uma indicação clara se ela entrou em produção ou não. Em 2015, ela retornou em 200 ha. Isso será averiguado novamente com o técnico do INCAPER.",08/12/2015,RAFAELV,100,5080,
2015,12,32,3,8,2900,0134.0021,0,S,9,6,9,20,20,20,0,40,2000,5400.00,.,08/12/2015,RAFAELV,100,5080,
2015,12,32,3,8,2900,0134.0022,0,S,9,6,9,160,1200,1200,0,1440,1200,4850.00,"Outubro: essa área em formação (160 ha) foi incluída em fevereiro de 2014, depois de uma reavaliação técnica. Antes disso, não havia dado sobre áreas em formação da cultura (que, aliás, até o começo de 2014 ainda era indicada como não irrigada). Deve-se notar, ainda, que segundo outros informantes do município a área em produção pode ser maior.",08/12/2015,RAFAELV,100,4790,
2015,12,32,3,8,2900,0135.0010,0,N,9,6,9,0,18,18,20,9,500,9000.00,"Junho: reajuste do percentual colhido conforme os períodos de safra (novembro a fevereiro) e temporão (abril a agosto). Agosto: o preço da saca no mercado capixaba chega hoje aos R$ 470,00, o que indica inclusive para uma eventual subestimação do preço acima informado.",08/12/2015,RAFAELV,100,6950,
2015,12,32,3,8,2900,0135.0010,0,S,9,6,9,5,10,10,20,10,1000,9000.00,"Junho: rendimento recuperado e reajuste do percentual colhido conforme os períodos de safra (novembro a fevereiro) e temporão (abril a agosto). Conforme os informantes sugerem, é possível que a produtividade média da cultura irrigada na região de Itarana e Itaguaçu ultrapasse essa marca e seja revisada ao longo do ano.",08/12/2015,RAFAELV,100,6950,
2015,12,32,3,8,2900,0139.9060,0,N,9,6,9,10,3,3,40,5,1667,5900.00,"Outubro: confirmo o preço informado. Inclusão de 7 ha que entrarão em produção em 2017-2018. Dezembro: média anual do preço de mercado na CEASA alcançou média anual de R$ 7,39.",08/12/2015,RAFAELV,100,5080,
2015,12,32,3,8,2900,9119.4040,0,N,9,6,9,0,10,10,15,180,18000,600.00,,08/12/2015,RAFAELV,100,577.5,
2015,12,32,3,8,4500,0111.0070,1,N,9,6,9,0,70,70,0,151,2157,600.00,Junho: ajuste de periodização. Primeira safra é plantada na primavera-verão e colhida no verão-outono. Rendimento normal (3.500) poderá ser recuperado no próximo ano. Agosto: 80% da colheita é para consumo interno, 20% vendido em espiga.,14/12/2015,RAFAELV,100,600
2015,12,32,3,8,4500,0113.0010,0,N,9,6,9,0,20,20,15,1000,50000,700.00,"Agosto: boa parte do produto é entregue limpo e raspado para o caldo; preço pode ser maior. Dezembro: revisão técnica sugeriu a necessidade desse aumento de área e preço. Verificando-se que ao menos 90% dessa cana é vendida para caldo de cana; que de cada 1.000 kg de cana crua rende aproximadamente 700 kg de cana para caldo; e (3) que esses 700 kg serão vendidos na forma de mais ou menos 100 dúzias de cana ao preço de R$ 7,00 cada; temos que R$ 700,00 é o preço mínimo pago ao produtor pela tonelada de cana na região.",14/12/2015,RAFAELV,100,147.35,
2015,12,32,3,8,4500,0119.1040,1,N,9,6,9,0,102,102,0,108,1059,2400.00,Junho: Erro de periodização em fevereiro. Colheita concluída. Rendimento correto.,14/12/2015,RAFAELV,100,2400,
2015,12,32,3,8,4500,0119.1040,2,N,9,6,9,0,85,85,0,90,1059,1900.00,Agosto: preço anterior estava superestimado.,14/12/2015,RAFAELV,100,1870,
2015,12,32,3,8,4500,0119.2050,0,N,9,6,9,0,25,25,15,2000,80000,150.00,"Outubro: considerando a matéria verde, rendimento pode chegar a até 100 t. Dezembro: revisão técnica sugeriu a necessidade desse aumento de área.",14/12/2015,RAFAELV,100,116.75,
2015,12,32,3,8,4500,0121.1050,0,S,9,6,9,0,9,9,15,45,5000,1350.00,,14/12/2015,RAFAELV,100,1202.5,
2015,12,32,3,8,4500,0121.1160,0,S,9,6,9,0,3,3,15,34,11333,1900.00,,14/12/2015,RAFAELV,100,1640,
2015,12,32,3,8,4500,0121.1260,0,S,9,6,9,0,34,34,15,1800,52941,400.00,Outubro: verificar se esse rendimento e área consideram o ciclo (com replantio) da cultura.,14/12/2015,RAFAELV,100,435,
2015,12,32,3,8,4500,0121.2010,0,S,9,6,9,0,26,26,15,495,19038,900.00,"Junho: rendimento da abobrinha e da olericultura de um modo geral foi recuperado, depois da estiagem. Dezembro: reavaliação geral das perdas da olericultura depois da estiagem do segundo semestre. Assim como no município vizinho, estima-se uma queda de 15% na área plantada e 25% no rendimento ao longo de 2015.",14/12/2015,RAFAELV,100,565,
2015,12,32,3,8,4500,0121.2020,0,S,9,6,9,0,22,22,15,563,25591,850.00,,14/12/2015,RAFAELV,100,657,
2015,12,32,3,8,4500,0121.2030,0,S,9,6,9,0,51,51,15,2250,44118,550.00,,14/12/2015,RAFAELV,100,392.5,
2015,12,32,3,8,4500,0121.2040,0,S,9,6,9,0,13,13,15,225,17308,1200.00,,14/12/2015,RAFAELV,100,967.5,
2015,12,32,3,8,4500,0121.2050,0,S,9,6,9,0,22,22,15,375,17045,1300.00,,14/12/2015,RAFAELV,100,1060,
2015,12,32,3,8,4500,0121.2070,0,S,9,6,9,0,17,17,15,525,30882,800.00,,14/12/2015,RAFAELV,100,690,
2015,12,32,3,8,4500,0121.2080,0,S,9,6,9,0,22,22,15,563,25591,1100.00,,14/12/2015,RAFAELV,100,1013,
2015,12,32,3,8,4500,0121.2090,0,S,9,6,9,0,4,4,35,45,11250,1750.00,Junho: rendimento não foi alterado. Dezembro: verificar se esse rendimento e área consideram o ciclo rápido (70 a 80 dias) da cultura.,14/12/2015,RAFAELV,100,1437.5,
2015,12,32,3,8,4500,0121.2100,0,S,9,6,9,0,13,13,15,675,51923,1400.00,,14/12/2015,RAFAELV,100,1680,
2015,12,32,3,8,4500,0121.3050,0,S,9,6,9,0,60,60,15,1575,26250,1000.00,"Agosto: Rendimento e preço normal para a região (conferir Santa Maria de Jetibá). Outubro: preço médio anual de mercado na CEASA chega a R$ 1,25. Dezembro: revisão técnica da área plantada em seis comunidades de terras frios do município.",14/12/2015,RAFAELV,100,895,
2015,12,32,3,8,4500,0121.3070,0,N,9,6,9,0,60,60,60,1733,28883,1300.00,Junho: Ciclo médio de sete meses. Plantado na área em que foi colhido o gengibre (abril), colhido no fim do ano.,14/12/2015,RAFAELV,100,1230
2015,12,32,3,8,4500,0121.3080,0,S,9,6,9,0,6,6,15,79,13167,1100.00,,14/12/2015,RAFAELV,100,1180,
2015,12,32,3,8,4500,0121.3110,0,N,9,6,9,0,9,9,40,75,8333,1400.00,"Outubro: há duas épocas principais de colheita (o que foi plantado em maio, colhe-se em novembro; o que foi plantado em agosto, na mesma área, colhe-se em fevereiro). Dezembro: revisão técnica da área plantada sem irrigação resultou em uma grande redução dessa área e consequente aumento na área irrigada.",14/12/2015,RAFAELV,100,1460,
2015,12,32,3,8,4500,0121.3110,0,S,9,6,9,0,204,204,40,3240,15882,1400.00,,14/12/2015,RAFAELV,100,1300,
2015,12,32,3,8,4500,0121.4060,0,S,9,6,9,0,9,9,15,150,16667,2100.00,"Junho: em Santa Maria de Jetibá, município vizinho, o baixo rendimento (4.000) deve-se ao fato de que a cultura é plantada nas estacas e ciclos de outras culturas (como o chuchu), não atingindo, portanto, o rendimento normal, que é este, de Santa Leopoldina.",14/12/2015,RAFAELV,100,1832.5,
2015,12,32,3,8,4500,0121.5120,0,S,9,6,9,0,3,3,15,34,11333,2500.00,,14/12/2015,RAFAELV,100,2525,
2015,12,32,3,8,4500,0121.5200,0,S,9,6,9,0,128,128,30,4500,35156,2400.00,Agosto: preço deve sempre considerar que 70% é vendido sujo e 30% é vendido limpo.,14/12/2015,RAFAELV,100,2660,
2015,12,32,3,8,4500,0131.0010,0,N,9,6,9,2,84,84,0,1512,18000,900.00,"Junho: Conforme explicado pelo técnico do INCAPER, cultura é toda não irrigada na região. Laranja irrigada foi excluída.",14/12/2015,RAFAELV,100,630,
2015,12,32,3,8,4500,0132.0010,0,S,9,6,9,0,4,4,50,60,15000,5000.00,"Outubro: colheita é de verão, ocorre entre o fim do ano e o começo do ano. Portanto, pelo menos metade da produção de 2015 foi colhida em janeiro e fevereiro.",14/12/2015,RAFAELV,100,4750,
2015,12,32,3,8,4500,0133.1040,0,N,9,6,9,0,18,18,10,324,18000,1800.00,"Dezembro: preço médio anual de mercado na CEASA alcançou média anual de R$ 2,03.",14/12/2015,RAFAELV,100,1000,
2015,12,32,3,8,4500,0133.1070,0,N,9,6,9,5,175,175,0,3675,21000,800.00,,14/12/2015,RAFAELV,100,522.5,
2015,12,32,3,8,4500,0133.2080,0,N,9,6,9,135,419,419,15,4190,10000,1200.00,,14/12/2015,RAFAELV,100,877.5,
2015,12,32,3,8,4500,0133.2080,0,S,9,6,9,234,709,709,15,14180,20000,1500.00,"Dezembro: rendimento normal pode chegar a até 40.000 (considerando que 50% dessa área é de banana-da-terra, cujo rendimento gira em torno de 40.000; 20% de banana nanica, cujo rendimento gira em torno de 20.000; e 30% é de banana prata, cujo rendimento gira em torno de 50.000).",14/12/2015,RAFAELV,100,1045,
2015,12,32,3,8,4500,0133.2220,0,S,9,6,9,0,3,3,30,90,30000,1600.00,"Dezembro: preço médio anual de mercado na CEASA alcançou média anual de R$ 1,93.",14/12/2015,RAFAELV,100,1395,
2015,12,32,3,8,4500,0134.0021,0,N,9,6,9,40,1000,1000,10,900,900,5400.00,Junho: houve recuperação no rendimento.,14/12/2015,RAFAELV,100,5140,
2015,12,32,3,8,4500,0134.0022,0,N,9,6,9,125,787,787,0,803,1020,5500.00,Junho e Agosto: houve recuperação do rendimento. Outubro: preço da saca está no mesmo nível do Arábica.,14/12/2015,RAFAELV,100,4862.5,
2015,12,32,3,8,4500,0134.0022,0,S,9,6,9,250,1887,1887,0,3397,1800,5500.00,"Junho e Agosto: mesmo com a estiagem no início do ano, rendimento anterior subestimado. DADOS AJUSTADOS APOS CONCLUSÃO E FECHAMENTO DA SAFRA PELA INCAPER",14/12/2015,RAFAELV,100,4852.5,
2015,12,32,3,8,4500,0135.0010,0,S,9,6,9,3,6,6,60,4,667,9000.00,"Junho: Conforme explicado pelo técnico do INCAPER, cultura é toda irrigada na região. Cacau não irrigado foi excluído. Agosto: o preço da saca no mercado capixaba chega hoje aos R$ 470,00, o que indica inclusive para uma eventual subestimação do preço acima informado.",14/12/2015,RAFAELV,100,8650,
2015,12,32,3,8,4500,0139.9060,0,N,9,6,9,18,5,5,15,9,1800,5900.00,"Junho: Conforme explicado pelo técnico do INCAPER, houve inversão nas entradas (irrigado x não irrigado). Agora está correto.",14/12/2015,RAFAELV,100,4545,
2015,12,32,3,8,4500,0139.9060,0,S,9,6,9,50,41,41,15,103,2512,5900.00,"Junho: Conforme explicado pelo técnico do INCAPER, houve inversão nas entradas (irrigado x não irrigado). Agora está correto.",14/12/2015,RAFAELV,100,4545,
2015,12,32,3,8,4500,9119.4040,0,N,9,6,9,0,350,350,15,5600,16000,600.00,,14/12/2015,RAFAELV,100,577.5,
2015,12,32,3,8,4559,0111.0070,1,N,1,6,9,0,2125,2125,15,7500,3529,700.00,Dezembro: confirmo o preço informado.,15/12/2015,RAFAELV,100,587.5,
2015,12,32,3,8,4559,0119.1030,1,N,1,6,9,0,200,200,0,380,1900,2800.00,Junho: rendimento de aproximadamente 31 sacas/ha.,15/12/2015,RAFAELV,100,2800,
2015,12,32,3,8,4559,0119.1030,2,N,1,6,9,0,1000,1000,0,1900,1900,2300.00,Agosto: Rendimento médio de 31 sc/ha.,15/12/2015,RAFAELV,100,2325,
2015,12,32,3,8,4559,0119.1040,1,N,1,6,9,0,200,200,0,380,1900,2400.00,Junho: rendimento de aproximadamente 31 sacas/ha. Continuará a ser revisado.,15/12/2015,RAFAELV,100,2400,
2015,12,32,3,8,4559,0119.1040,2,N,1,6,9,0,1000,1000,0,1900,1900,1800.00,Agosto: preço anteriormente previsto estava superestimado.,15/12/2015,RAFAELV,100,1830,
2015,12,32,3,8,4559,0119.4010,0,S,1,6,9,0,55,55,20,715,13000,7700.00,"Junho: De um modo geral, a cultura é plantada na região no começo do outono e colhida no fim do inverno.",15/12/2015,RAFAELV,100,5980,
2015,12,32,3,8,4559,0119.4020,1,S,1,6,9,0,68,68,15,2208,32471,1850.00,"Junho: Conforme sugerido pelo INCAPER, cultura na região será registrada como safra única (colheita contínua). Preços e rendimentos novamente atualizados, considerando a situação de mercado e o melhoramento genético das sementes e mudas na região (variedade Ágata, vindas de SC/Empraba). Agosto: Área anterior (30 ha) estava incorreta e foi corrigida (acrescida da área da antiga segunda safra).",15/12/2015,RAFAELV,100,1367.5,
2015,12,32,3,8,4559,0119.4030,0,S,1,6,9,0,340,340,50,4080,12000,1950.00,"Agosto: rendimento normal da cultura na região. Preços de mercado do produto superaram os R$ 4,00 desde junho. Outubro: membros da COMEA acreditam que apenas 20% da colheita anual foi efetivamente colhida, ou seja, houve um erro nas informações anteriores de colheita. Além disso, o preço pago ao produtor durante o ano gira em torno de R$ 1,90.",15/12/2015,RAFAELV,100,1875,
2015,12,32,3,8,4559,0121.1050,0,S,1,6,9,0,2797,2797,15,68843,24613,1000.00,"Junho: área revisada pelos técnicos do INCAPER com base no quantitativo de sementes compradas nos anos anteriores. (Essa área está multiplicada, quer dizer, ela considera, em média, oito replantios da cultura durante o ano).",15/12/2015,RAFAELV,100,1240,
2015,12,32,3,8,4559,0121.1120,0,S,1,6,9,0,85,85,15,1575,18529,2600.00,,15/12/2015,RAFAELV,100,2135,
2015,12,32,3,8,4559,0121.1160,0,S,1,6,9,0,85,85,15,750,8824,1900.00,"Junho: técnico do INCAPER explicou que, considerando 16.000 plantas/ha (9.600 maços colhidos por semana, ou seja, aproximadamente 500.000 maços colhidos por ano), cada maço com 200g, temos este rendimento médio na região. Dado anterior estava superestimado.",15/12/2015,RAFAELV,100,1640,
2015,12,32,3,8,4559,0121.1200,0,S,1,6,9,0,128,128,15,2363,18461,900.00,"Outubro: reavaliação (aumento) da área plantada. Segundo os membros da COMEA, cultura está bastante generalizada na região.",15/12/2015,RAFAELV,100,900,
2015,12,32,3,8,4559,0121.1260,0,S,1,6,9,0,5270,5270,15,162750,30882,400.00,"Junho: área revisada pelos técnicos do INCAPER com base no quantitativo de sementes compradas nos anos anteriores. (Essa área está dobrada, quer dizer, ela considera o replantio da cultura durante o ano, com um ciclo médio de 120 dias da semeadura à colheita).",15/12/2015,RAFAELV,100,427.5,
2015,12,32,3,8,4559,0121.2010,0,S,1,6,9,0,425,425,15,1125,2647,900.00,,15/12/2015,RAFAELV,100,565,
2015,12,32,3,8,4559,0121.2020,0,S,1,6,9,0,13,13,15,225,17308,850.00,,15/12/2015,RAFAELV,100,697.5,
2015,12,32,3,8,4559,0121.2030,0,S,1,6,9,0,1275,1275,15,135000,105882,550.00,"Agosto: técnicos do INCAPER e agricultores da região estimaram que rendimento pode ultrapassar 100 t/ha. Além disso, áreas da cultura na localidade de Recreio podem estar em expansão. Ambas as coisas serão revisadas em outubro. Outubro: rendimento revisado para 120.000 considerando que, em média, colhem-se 200 caixas de 20 kg por semana em cada hectare plantado.",15/12/2015,RAFAELV,100,400,
2015,12,32,3,8,4559,0121.2040,0,S,1,6,9,0,13,13,15,225,17308,1200.00,,15/12/2015,RAFAELV,100,1020,
2015,12,32,3,8,4559,0121.2060,0,S,1,6,9,0,170,170,15,5250,30882,5000.00,Outubro: tendência de queda nos preços desde maio. Área possivelmente superestimada, será reavaliada até o fim do ano.,15/12/2015,RAFAELV,100,5350
2015,12,32,3,8,4559,0121.2070,0,S,1,6,9,0,102,102,15,5400,52941,800.00,"Agosto: na média anual, preço de mercado do produto ultrapassa os R$ 1,00, mas apresenta tendência de queda desde julho.",15/12/2015,RAFAELV,100,690,
